0.050000 0.000000 0.000000
0.050000 0.100000 0.017275
0.050000 0.200000 0.036588
0.050000 0.300000 0.046245
0.050000 0.400000 0.040397
0.050000 0.500000 0.020199
0.050000 0.600000 -0.007175
0.050000 0.700000 -0.031539
0.050000 0.800000 -0.043720
0.050000 0.900000 -0.039135
0.050000 1.000000 0.000000

0.100000 0.000000 0.000000
0.100000 0.100000 0.046245
0.100000 0.200000 0.091470
0.100000 0.300000 0.111159
0.100000 0.400000 0.093630
0.100000 0.500000 0.043227
0.100000 0.600000 -0.022107
0.100000 0.700000 -0.078139
0.100000 0.800000 -0.103862
0.100000 0.900000 -0.079882
0.100000 1.000000 0.000000

0.150000 0.000000 0.000000
0.150000 0.100000 0.073686
0.150000 0.200000 0.137648
0.150000 0.300000 0.160864
0.150000 0.400000 0.129997
0.150000 0.500000 0.053945
0.150000 0.600000 -0.040048
0.150000 0.700000 -0.117180
0.150000 0.800000 -0.143757
0.150000 0.900000 -0.099829
0.150000 1.000000 0.000000

0.200000 0.000000 0.000000
0.200000 0.100000 0.086099
0.200000 0.200000 0.151432
0.200000 0.300000 0.168665
0.200000 0.400000 0.128580
0.200000 0.500000 0.044266
0.200000 0.600000 -0.053732
0.200000 0.700000 -0.126695
0.200000 0.800000 -0.141213
0.200000 0.900000 -0.087881
0.200000 1.000000 0.000000

0.250000 0.000000 0.000000
0.250000 0.100000 0.075716
0.250000 0.200000 0.122191
0.250000 0.300000 0.125385
0.250000 0.400000 0.084826
0.250000 0.500000 0.015547
0.250000 0.600000 -0.055574
0.250000 0.700000 -0.098393
0.250000 0.800000 -0.093137
0.250000 0.900000 -0.046569
0.250000 1.000000 0.000000

0.300000 0.000000 0.000000
0.300000 0.100000 0.043821
0.300000 0.200000 0.056652
0.300000 0.300000 0.042788
0.300000 0.400000 0.011893
0.300000 0.500000 -0.021841
0.300000 0.600000 -0.042842
0.300000 0.700000 -0.040039
0.300000 0.800000 -0.015353
0.300000 0.900000 0.009598
0.300000 1.000000 0.000000

0.350000 0.000000 0.000000
0.350000 0.100000 0.000375
0.350000 0.200000 -0.023644
0.350000 0.300000 -0.051101
0.350000 0.400000 -0.064422
0.350000 0.500000 -0.053632
0.350000 0.600000 -0.018885
0.350000 0.700000 0.028107
0.350000 0.800000 0.064078
0.350000 0.900000 0.059990
0.350000 1.000000 0.000000

0.400000 0.000000 0.000000
0.400000 0.100000 -0.039773
0.400000 0.200000 -0.090662
0.400000 0.300000 -0.122767
0.400000 0.400000 -0.116151
0.400000 0.500000 -0.067518
0.400000 0.600000 0.008245
0.400000 0.700000 0.081387
0.400000 0.800000 0.115914
0.400000 0.900000 0.085908
0.400000 1.000000 0.000000

0.450000 0.000000 0.000000
0.450000 0.100000 -0.062606
0.450000 0.200000 -0.120637
0.450000 0.300000 -0.146345
0.450000 0.400000 -0.124206
0.450000 0.500000 -0.057980
0.450000 0.600000 0.028978
0.450000 0.700000 0.100397
0.450000 0.800000 0.121103
0.450000 0.900000 0.077826
0.450000 1.000000 0.000000

0.500000 0.000000 0.000000
0.500000 0.100000 -0.060319
0.500000 0.200000 -0.103332
0.500000 0.300000 -0.113769
0.500000 0.400000 -0.085874
0.500000 0.500000 -0.028448
0.500000 0.600000 0.035974
0.500000 0.700000 0.078539
0.500000 0.800000 0.078182
0.500000 0.900000 0.039091
0.500000 1.000000 0.000000

0.550000 0.000000 0.000000
0.550000 0.100000 -0.034391
0.550000 0.200000 -0.046129
0.550000 0.300000 -0.038051
0.550000 0.400000 -0.015975
0.550000 0.500000 0.010000
0.550000 0.600000 0.026995
0.550000 0.700000 0.024638
0.550000 0.800000 0.003914
0.550000 0.900000 -0.015318
0.550000 1.000000 0.000000

0.600000 0.000000 0.000000
0.600000 0.100000 0.004886
0.600000 0.200000 0.028643
0.600000 0.300000 0.051559
0.600000 0.400000 0.058730
0.600000 0.500000 0.042862
0.600000 0.600000 0.005799
0.600000 0.700000 -0.040369
0.600000 0.800000 -0.073069
0.600000 0.900000 -0.064485
0.600000 1.000000 0.000000

0.650000 0.000000 0.000000
0.650000 0.100000 0.042272
0.650000 0.200000 0.092141
0.650000 0.300000 0.120661
0.650000 0.400000 0.109713
0.650000 0.500000 0.057756
0.650000 0.600000 -0.019257
0.650000 0.700000 -0.091389
0.650000 0.800000 -0.123162
0.650000 0.900000 -0.089532
0.650000 1.000000 0.000000

0.700000 0.000000 0.000000
0.700000 0.100000 0.063345
0.700000 0.200000 0.119954
0.700000 0.300000 0.142784
0.700000 0.400000 0.117545
0.700000 0.500000 0.049144
0.700000 0.600000 -0.038397
0.700000 0.700000 -0.108731
0.700000 0.800000 -0.127082
0.700000 0.900000 -0.080816
0.700000 1.000000 0.000000

0.750000 0.000000 0.000000
0.750000 0.100000 0.059977
0.750000 0.200000 0.101381
0.750000 0.300000 0.109463
0.750000 0.400000 0.079303
0.750000 0.500000 0.020453
0.750000 0.600000 -0.044139
0.750000 0.700000 -0.085610
0.750000 0.800000 -0.083213
0.750000 0.900000 -0.041607
0.750000 1.000000 0.000000

0.800000 0.000000 0.000000
0.800000 0.100000 0.033416
0.800000 0.200000 0.043488
0.800000 0.300000 0.033445
0.800000 0.400000 0.009674
0.800000 0.500000 -0.017232
0.800000 0.600000 -0.034147
0.800000 0.700000 -0.030729
0.800000 0.800000 -0.008217
0.800000 0.900000 0.013166
0.800000 1.000000 0.000000

0.850000 0.000000 0.000000
0.850000 0.100000 -0.006207
0.850000 0.200000 -0.031606
0.850000 0.300000 -0.056191
0.850000 0.400000 -0.064663
0.850000 0.500000 -0.049405
0.850000 0.600000 -0.012116
0.850000 0.700000 0.035059
0.850000 0.800000 0.069338
0.850000 0.900000 0.062620
0.850000 1.000000 0.000000

0.900000 0.000000 0.000000
0.900000 0.100000 -0.043754
0.900000 0.200000 -0.095198
0.900000 0.300000 -0.125156
0.900000 0.400000 -0.115231
0.900000 0.500000 -0.063674
0.900000 0.600000 0.013644
0.900000 0.700000 0.086716
0.900000 0.800000 0.119893
0.900000 0.900000 0.087898
0.900000 1.000000 0.000000

0.950000 0.000000 0.000000
0.950000 0.100000 -0.064874
0.950000 0.200000 -0.122966
0.950000 0.300000 -0.147049
0.950000 0.400000 -0.122636
0.950000 0.500000 -0.054496
0.950000 0.600000 0.033385
0.950000 0.700000 0.104590
0.950000 0.800000 0.124195
0.950000 0.900000 0.079372
0.950000 1.000000 0.000000

1.000000 0.000000 0.000000
1.000000 0.100000 -0.061483
1.000000 0.200000 -0.104266
1.000000 0.300000 -0.113451
1.000000 0.400000 -0.083974
1.000000 0.500000 -0.025294
1.000000 0.600000 0.039648
1.000000 0.700000 0.081921
1.000000 0.800000 0.080646
1.000000 0.900000 0.040323
1.000000 1.000000 0.000000

1.050000 0.000000 0.000000
1.050000 0.100000 -0.034858
1.050000 0.200000 -0.046204
1.050000 0.300000 -0.037138
1.050000 0.400000 -0.013942
1.050000 0.500000 0.012853
1.050000 0.600000 0.030113
1.050000 0.700000 0.027429
1.050000 0.800000 0.005925
1.050000 0.900000 -0.014312
1.050000 1.000000 0.000000

1.100000 0.000000 0.000000
1.100000 0.100000 0.004849
1.100000 0.200000 0.029081
1.100000 0.300000 0.052795
1.100000 0.400000 0.060775
1.100000 0.500000 0.045444
1.100000 0.600000 0.008485
1.100000 0.700000 -0.038020
1.100000 0.800000 -0.071392
1.100000 0.900000 -0.063647
